sequence_id,event,cluster_name,old_label,new_label,action,source_file,output_file,reason
26239669_house_7_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_house_8_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_sc_2_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_sc_3_grasp_11_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_sc_4_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_sc_5_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_sc_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_sc_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tb_3_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tb_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_tb_7_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_tc_1_grasp_12_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tc_2_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tc_3_grasp_14_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tc_4_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_tc_7_grasp_8_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26239669_tc_7_grasp_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26239669_tc_7_grasp_8_1.jsonl,ok
26239669_tc_8_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_tc_9_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_tsb_10_grasp_1_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_tsb_12_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tsb_1_grasp_13_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tsb_3_grasp_18_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26239669_tsb_3_grasp_18_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26239669_tsb_3_grasp_18_1.jsonl,ok
26239669_tsb_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tsb_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tsb_6_grasp_19_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26239669_tsb_7_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26239669_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_car_1_grasp_4_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26300024_car_1_grasp_4_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26300024_car_1_grasp_4_1.jsonl,ok
26300024_car_5_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_car_6_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_house_1_grasp_10_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26300024_house_1_grasp_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26300024_house_1_grasp_10_1.jsonl,ok
26300024_house_2_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_house_3_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_house_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_house_6_grasp_23_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_house_7_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_sc_3_grasp_11_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26300024_sc_3_grasp_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26300024_sc_3_grasp_11_1.jsonl,ok
26300024_sc_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_tb_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_tb_7_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_tc_1_grasp_12_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_tc_7_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_tc_8_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26300024_tc_8_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26300024_tc_8_grasp_7_1.jsonl,ok
26300024_tc_9_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_tsb_10_grasp_1_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26300024_tsb_10_grasp_1_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26300024_tsb_10_grasp_1_1.jsonl,ok
26300024_tsb_12_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_tsb_1_grasp_13_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
26300024_tsb_3_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
26300024_tsb_7_grasp_11_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26300024_tsb_7_grasp_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26300024_tsb_7_grasp_11_1.jsonl,ok
26300024_tsb_8_grasp_8_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/26300024_tsb_8_grasp_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/26300024_tsb_8_grasp_8_1.jsonl,ok
26300024_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27011494_tb_1_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27011494_tc_5_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_car_1_grasp_4_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27093216_car_3_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27093216_house_1_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_house_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27093216_house_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_sc_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27093216_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_tb_4_grasp_19_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_tb_5_grasp_20_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_tb_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_tc_1_grasp_12_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27093216_tsb_10_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27093216_tsb_11_grasp_0_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27093216_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27194039_car_1_grasp_4_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27194039_car_3_grasp_2_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/27194039_car_3_grasp_2_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/27194039_car_3_grasp_2_1.jsonl,ok
27194039_car_5_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27194039_house_2_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27194039_house_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27194039_house_5_grasp_22_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_house_6_grasp_23_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_sc_1_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/27194039_sc_1_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/27194039_sc_1_grasp_7_1.jsonl,ok
27194039_sc_2_grasp_6_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/27194039_sc_2_grasp_6_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/27194039_sc_2_grasp_6_1.jsonl,ok
27194039_sc_3_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_sc_7_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_sc_9_grasp_0_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tb_1_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tb_2_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tb_6_grasp_5_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/27194039_tb_6_grasp_5_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/27194039_tb_6_grasp_5_1.jsonl,ok
27194039_tc_2_grasp_13_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tc_3_grasp_14_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tc_7_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
27194039_tsb_10_grasp_1_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tsb_1_grasp_13_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tsb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tsb_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tsb_5_grasp_22_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tsb_6_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tsb_7_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
27194039_tsb_8_grasp_8_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_car_6_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_house_1_grasp_10_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_house_1_grasp_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_house_1_grasp_10_1.jsonl,ok
28239045_house_2_grasp_9_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_house_3_grasp_8_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_house_3_grasp_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_house_3_grasp_8_1.jsonl,ok
28239045_house_4_grasp_21_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_house_5_grasp_22_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_house_8_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_sc_2_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_sc_3_grasp_11_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_sc_4_grasp_10_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_sc_4_grasp_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_sc_4_grasp_10_1.jsonl,ok
28239045_sc_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tb_1_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_tb_1_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_tb_1_grasp_7_1.jsonl,ok
28239045_tb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_tb_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tb_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tc_1_grasp_12_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_tc_4_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tc_7_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tc_8_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tsb_12_grasp_10_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_tsb_12_grasp_10_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_tsb_12_grasp_10_1.jsonl,ok
28239045_tsb_1_grasp_13_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_tsb_2_grasp_14_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
28239045_tsb_3_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tsb_4_grasp_21_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_tsb_4_grasp_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_tsb_4_grasp_21_1.jsonl,ok
28239045_tsb_5_grasp_22_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_tsb_5_grasp_22_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_tsb_5_grasp_22_1.jsonl,ok
28239045_tsb_7_grasp_11_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/28239045_tsb_7_grasp_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/28239045_tsb_7_grasp_11_1.jsonl,ok
28239045_tsb_8_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
28239045_tsb_9_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_car_1_grasp_4_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_car_2_grasp_3_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_car_3_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_car_4_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_car_5_grasp_8_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_car_5_grasp_8_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_car_5_grasp_8_1.jsonl,ok
30356638_car_6_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_car_6_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_car_6_grasp_7_1.jsonl,ok
30356638_house_1_grasp_10_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_house_2_grasp_9_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_house_3_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_house_4_grasp_21_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_house_4_grasp_21_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_house_4_grasp_21_1.jsonl,ok
30356638_house_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_house_7_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_house_8_grasp_19_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_house_9_grasp_20_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_sc_1_grasp_7_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_sc_3_grasp_11_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_sc_3_grasp_11_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_sc_3_grasp_11_1.jsonl,ok
30356638_sc_4_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_sc_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_sc_7_grasp_2_0,grasp,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_sc_7_grasp_2_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_sc_7_grasp_2_0.jsonl,ok
30356638_sc_8_grasp_1_0,grasp,Distracted,0,0,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_sc_8_grasp_1_0.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_sc_8_grasp_1_0.jsonl,ok
30356638_sc_9_grasp_0_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_tb_1_grasp_7_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_tb_1_grasp_7_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_tb_1_grasp_7_1.jsonl,ok
30356638_tb_2_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_tb_3_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tb_4_grasp_19_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tb_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_tb_7_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tc_1_grasp_12_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tc_5_grasp_1_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_tc_7_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tc_9_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tsb_11_grasp_0_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_tsb_12_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tsb_1_grasp_13_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_tsb_3_grasp_18_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30356638_tsb_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tsb_5_grasp_22_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tsb_6_grasp_19_1,grasp,Focused,1,1,copied,/root/autodl-tmp/shenxy/Data/gaipat/block_deviation_sequences_256/30356638_tsb_6_grasp_19_1.jsonl,/root/autodl-tmp/shenxy/Data/gaipat/final_relabelled/grasp/30356638_tsb_6_grasp_19_1.jsonl,ok
30356638_tsb_7_grasp_11_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30356638_tsb_9_grasp_2_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_car_1_grasp_4_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_car_2_grasp_3_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_car_3_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_car_4_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_car_5_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_car_6_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_house_1_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_house_2_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_house_3_grasp_8_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_house_4_grasp_21_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_house_5_grasp_22_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_house_7_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_house_9_grasp_20_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_sc_2_grasp_6_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_sc_4_grasp_10_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_sc_5_grasp_9_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_sc_6_grasp_5_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_sc_7_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_sc_8_grasp_1_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_sc_9_grasp_0_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_tb_1_grasp_7_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_tb_2_grasp_6_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_tb_3_grasp_18_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_tb_4_grasp_19_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_tb_5_grasp_20_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
30587763_tb_6_grasp_5_1,grasp,Searching,1,3,discarded,,,discard_label_not_copied
30587763_tb_7_grasp_2_1,grasp,Wandering,1,2,discarded,,,discard_label_not_copied
